,id,duration,time,protocol_type,service,dmz,ip_source,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,domain_add,ip_country,class
1630,5249,0,893030400,tcp,http,0,172.27.86.26,SF,205,1042,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,249,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1631,5250,0,886377600,tcp,http,1,172.25.183.213,SF,303,2698,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,255,251,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1632,5252,0,898041600,tcp,http,1,192.168.154.191,SF,329,354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,42,0.0,0.0,0.0,0.0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1633,5254,0,900547200,tcp,http,1,172.17.221.128,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,57,251,1.0,0.0,0.02,0.09,0.0,0.0,1.0,0.99,hotmail.com,GB,0
1634,5258,0,892598400,tcp,http,0,10.178.33.87,SF,287,1728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94,255,1.0,0.0,0.01,0.02,0.0,0.01,0.0,0.0,hotmail.com,GB,0
1635,5266,32,897696000,tcp,http,0,192.168.175.6,SF,249,128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,14,0.0,0.0,0.0,0.0,1.0,0.0,0.14,44,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1636,5271,0,897523200,tcp,http,0,192.168.34.80,SF,224,1705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,20,1.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1637,5273,0,910051200,tcp,http,1,172.19.221.98,SF,285,25519,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,27,0.0,0.0,0.0,0.0,1.0,0.0,0.19,49,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1638,5274,0,887587200,tcp,http,1,10.104.216.173,SF,240,33586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1639,5275,0,897523200,tcp,http,1,10.62.137.4,SF,287,609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
1640,5276,0,906249600,tcp,http,1,10.33.104.238,SF,199,1905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,gmail.com,GB,0
1641,5279,0,888796800,tcp,http,0,172.31.116.1,SF,158,3504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1642,5281,0,897004800,tcp,http,0,172.29.132.55,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,130,130,1.0,0.0,0.01,0.0,0.0,0.0,0.05,0.05,yahoo.com,GB,1
1643,5285,0,891648000,tcp,http,0,172.16.19.72,SF,317,379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,gmail.com,GB,0
1644,5288,0,899769600,tcp,http,1,10.82.227.93,SF,213,620,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1645,5293,0,911174400,tcp,http,1,10.19.214.15,SF,297,1433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,14,0.0,0.0,0.0,0.0,1.0,0.0,0.21,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
1646,5294,0,893548800,tcp,http,1,192.168.173.8,SF,214,1918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,241,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1647,5295,0,895190400,tcp,http,1,10.95.93.148,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.14,0.0,0.0,1.0,0.99,yahoo.com,GB,0
1648,5296,0,908409600,tcp,http,1,10.106.201.45,SF,320,4624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,gmail.com,GB,0
1649,5304,0,896918400,tcp,http,0,10.246.14.218,SF,375,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1650,5307,0,891216000,tcp,http,1,192.168.238.82,SF,222,488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
1651,5309,0,904003200,tcp,http,1,10.246.44.93,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,179,179,1.0,0.0,0.01,0.0,0.0,0.0,0.06,0.06,hotmail.com,GB,1
1652,5312,0,904867200,tcp,http,0,192.168.112.230,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.08,0.0,0.0,1.0,0.97,hotmail.com,GB,0
1653,5313,0,910310400,tcp,http,1,192.168.91.76,SF,298,498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,83,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1654,5318,0,894153600,tcp,http,0,172.22.178.242,SF,314,1145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,40,0.0,0.0,0.0,0.0,1.0,0.0,0.05,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1655,5319,0,902880000,tcp,http,1,192.168.219.244,SF,308,785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,15,0.0,0.0,0.0,0.0,1.0,0.0,0.13,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1656,5320,0,893980800,tcp,http,0,172.29.195.85,SF,319,4143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,16,0.0,0.0,0.0,0.0,1.0,0.0,0.19,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1657,5325,0,894153600,tcp,http,0,172.31.204.179,SF,246,9648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,gmail.com,GB,0
1658,5327,0,892857600,tcp,http,1,172.17.102.160,SF,202,454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1659,5329,0,902361600,tcp,http,0,10.213.197.82,SF,215,25078,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,2,255,1.0,0.0,0.5,0.04,0.0,0.0,0.0,0.0,gmail.com,GB,0
1660,5330,0,910742400,tcp,http,0,10.41.36.152,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6,114,1.0,0.0,0.17,0.11,0.0,0.0,1.0,1.0,hotmail.com,GB,0
1661,5331,0,889833600,tcp,http,1,10.203.45.248,SF,306,234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16,255,1.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1662,5335,0,887328000,tcp,http,1,192.168.2.93,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,1.0,1.0,1.0,0.0,0.67,2,10,1.0,0.0,0.5,0.3,0.0,0.0,1.0,1.0,hotmail.com,GB,0
1663,5344,0,905472000,tcp,http,1,10.52.45.67,SF,327,3200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,18,0.0,0.0,0.0,0.0,1.0,0.0,0.11,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1664,5350,0,904003200,tcp,http,1,192.168.36.18,SF,225,702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,22,0.0,0.05,0.0,0.05,1.0,0.0,0.23,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
1665,5356,0,913939200,tcp,http,0,192.168.137.156,SF,164,9785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,gmail.com,GB,0
1666,5358,0,904262400,tcp,http,1,172.24.241.214,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,20,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0.0,yahoo.com,GB,1
1667,5361,0,893980800,tcp,http,0,172.23.164.72,SF,306,1380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,248,0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1668,5366,0,899769600,tcp,http,1,192.168.30.83,SF,242,1752,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
1669,5371,0,892339200,tcp,http,1,10.105.85.153,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,3,1.0,0.67,0.0,0.33,0.01,0.06,0.67,255,2,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,hotmail.com,GB,1
1670,5372,0,904348800,tcp,http,1,192.168.201.123,SF,204,3881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1671,5375,0,899424000,tcp,http,0,10.69.68.176,SF,299,8091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21,0.0,0.0,0.0,0.0,1.0,0.0,0.14,1,255,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1672,5376,0,910483200,tcp,http,1,192.168.126.55,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,1.0,0.14,1.0,0.0,0.29,119,242,1.0,0.0,0.01,0.02,0.0,0.0,0.76,0.88,hotmail.com,GB,0
1673,5379,0,890179200,tcp,http,1,10.144.189.58,SF,329,3290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,28,0.0,0.0,0.0,0.0,1.0,0.0,0.18,35,255,1.0,0.0,0.03,0.03,0.0,0.01,0.0,0.0,gmail.com,GB,0
1674,5384,0,906768000,tcp,http,1,10.42.18.58,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4,254,1.0,0.0,0.25,0.22,0.0,0.01,1.0,0.91,yahoo.com,GB,0
1675,5385,0,911001600,tcp,http,0,172.24.95.254,SF,224,2602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,255,1.0,0.0,0.2,0.04,0.0,0.0,0.0,0.0,gmail.com,GB,0
1676,5386,0,894326400,tcp,http,0,10.28.121.170,SF,335,406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,47,0.0,0.02,0.0,0.0,1.0,0.0,0.17,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
1677,5387,0,913334400,tcp,http,0,10.124.206.46,SF,229,820,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31,81,1.0,0.0,0.03,0.09,0.0,0.0,0.0,0.0,gmail.com,GB,0
1678,5393,0,902880000,tcp,http,0,192.168.46.251,SF,196,22792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,239,255,1.0,0.0,0.0,0.02,0.01,0.01,0.0,0.0,yahoo.com,GB,0
1679,5394,0,886204800,tcp,http,1,192.168.62.79,SF,146,423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,yahoo.com,GB,0
1680,5395,0,900374400,tcp,http,1,192.168.56.118,SF,253,397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1681,5399,0,893203200,tcp,http,0,192.168.90.53,SF,219,1565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,35,0.0,0.0,0.0,0.0,1.0,0.0,0.09,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1682,5400,0,897782400,tcp,http,0,172.16.176.155,SF,223,3090,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1683,5402,0,894412800,tcp,http,0,192.168.183.167,SF,224,3616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,30,0.06,0.07,0.0,0.0,1.0,0.0,0.13,103,255,1.0,0.0,0.01,0.04,0.01,0.0,0.0,0.0,hotmail.com,GB,0
1684,5403,0,903139200,tcp,http,0,10.234.23.137,SF,250,4713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,26,0.0,0.0,0.0,0.0,1.0,0.0,0.15,16,255,1.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1685,5405,0,898646400,tcp,http,1,192.168.231.79,SF,228,1319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,1.0,0.0,0.5,98,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1686,5406,0,914025600,tcp,http,1,172.20.157.186,SF,238,318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,gmail.com,GB,0
1687,5410,0,901929600,tcp,http,1,172.17.138.138,SF,342,1268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1688,5412,0,884736000,tcp,http,0,10.12.191.212,SF,223,2826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,22,255,1.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,gmail.com,GB,0
1689,5415,33,906595200,tcp,http,0,10.209.194.141,SF,353,270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,42,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1690,5420,0,901756800,tcp,http,1,10.14.138.236,SF,305,3516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1691,5421,0,898473600,tcp,http,0,10.106.161.151,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,3,1.0,1.0,0.0,0.0,0.01,0.07,0.0,255,3,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,gmail.com,GB,1
1692,5428,0,907459200,tcp,http,1,10.38.202.238,SF,309,10378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,255,1.0,0.0,0.09,0.04,0.0,0.0,0.0,0.0,gmail.com,GB,0
1693,5433,0,884304000,tcp,http,0,172.20.95.135,SF,333,12085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.33,0.33,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.02,0.33,0.01,0.0,0.03,yahoo.com,GB,0
1694,5434,0,906508800,tcp,http,0,192.168.129.21,SF,265,2776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,gmail.com,GB,0
1695,5435,0,913334400,tcp,http,1,192.168.55.29,SF,267,23875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,211,247,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,gmail.com,GB,0
1696,5436,0,910828800,tcp,http,0,192.168.206.212,SF,292,443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
1697,5439,0,897782400,tcp,http,0,10.163.176.101,S1,231,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.33,0.25,0.0,0.0,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1698,5440,0,885340800,tcp,http,0,192.168.106.40,SF,224,3462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,13,0.0,0.0,0.0,0.0,1.0,0.0,0.23,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1699,5441,0,885945600,tcp,http,1,172.20.16.98,SF,212,5044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,gmail.com,GB,0
1700,5443,0,892857600,tcp,http,0,172.25.199.238,SF,209,957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,42,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,gmail.com,GB,0
1701,5445,0,893808000,tcp,http,1,10.110.43.175,SF,235,2115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1702,5449,0,903398400,tcp,http,0,10.220.172.219,SF,245,381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1703,5450,0,888019200,tcp,http,1,172.29.199.103,SF,195,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134,255,1.0,0.0,0.01,0.04,0.0,0.0,0.01,0.01,gmail.com,GB,0
1704,5451,0,894412800,tcp,http,1,10.238.216.5,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6,247,1.0,0.0,0.17,0.01,0.0,0.0,1.0,0.03,yahoo.com,GB,0
1705,5457,0,905644800,tcp,http,1,10.210.141.41,SF,205,539,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,255,1.0,0.0,0.05,0.03,0.0,0.0,0.21,0.03,yahoo.com,GB,0
1706,5458,0,884304000,tcp,http,1,192.168.74.246,S2,54540,8315,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.05,0.05,hotmail.com,GB,1
1707,5464,0,904348800,tcp,http,1,192.168.207.180,SF,357,10481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,13,0.0,0.0,0.0,0.0,1.0,0.0,0.15,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1708,5465,0,892425600,tcp,http,0,192.168.76.164,SF,308,5872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,18,0.0,0.0,0.0,0.0,1.0,0.0,0.22,173,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1709,5472,0,885600000,tcp,http,1,172.29.45.29,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1.0,1.0,0.0,0.0,0.43,0.43,0.0,247,63,0.26,0.02,0.0,0.0,1.0,1.0,0.0,0.0,yahoo.com,GB,1
1710,5474,0,906768000,tcp,http,0,10.9.39.152,SF,355,540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,47,0.0,0.0,0.0,0.0,1.0,0.0,0.21,162,255,1.0,0.0,0.01,0.02,0.0,0.01,0.0,0.01,gmail.com,GB,0
1711,5479,0,913334400,tcp,http,1,192.168.174.66,SF,227,9703,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail.com,GB,0
1712,5485,0,897264000,tcp,http,0,192.168.33.154,SF,221,14561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0.05,0.05,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1713,5486,0,914716800,tcp,http,0,192.168.30.208,SF,245,8546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,11,255,1.0,0.0,0.09,0.04,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1714,5488,0,890352000,tcp,http,1,192.168.137.41,SF,201,3796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0.0,0.0,0.0,0.0,1.0,0.0,0.8,10,255,1.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1715,5491,0,906854400,tcp,http,1,172.22.28.67,SF,219,3313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1716,5492,0,890438400,tcp,http,1,10.117.207.246,SF,340,6731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,34,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1717,5493,0,899942400,tcp,http,1,172.19.162.35,SF,298,1691,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,30,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yahoo.com,GB,0
1718,5494,0,897091200,tcp,http,0,10.22.206.236,SF,324,1875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,166,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,hotmail.com,GB,0
1719,5496,0,891734400,tcp,http,0,10.121.127.53,SF,205,465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,3,255,1.0,0.0,0.33,0.03,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1720,5497,0,913680000,tcp,http,0,192.168.223.202,SF,217,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15,255,1.0,0.0,0.07,0.01,0.0,0.0,0.0,0.0,hotmail.com,GB,0
1721,5498,0,900115200,tcp,http,0,192.168.17.251,SF,301,16802,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,gmail.com,GB,0
